GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
OSCAL Java Library,gov.nist.secauto.oscal.lib,LibOscalVersion,17,0,0,0,8,0,8,0,8,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.profile.resolver.policy,IReferencePolicy.new IReferencePolicy() {...},0,5,0,0,0,2,0,2,0,2
OSCAL Java Library,gov.nist.secauto.oscal.lib.profile.resolver.policy,AbstractCustomReferencePolicy,19,143,6,16,4,35,9,12,3,7
OSCAL Java Library,gov.nist.secauto.oscal.lib.profile.resolver.policy,ICustomReferencePolicyHandler.new AbstractIndexMissPolicyHandler() {...},5,0,0,0,2,0,2,0,2,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.profile.resolver.policy,LinkReferencePolicy,43,57,4,2,14,17,6,7,3,7
OSCAL Java Library,gov.nist.secauto.oscal.lib.profile.resolver.policy,IIdentifierParser.new IIdentifierParser() {...},0,7,0,0,0,3,0,3,0,3
OSCAL Java Library,gov.nist.secauto.oscal.lib.profile.resolver.policy,AbstractIndexMissPolicyHandler,3,0,0,0,1,0,1,0,1,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.profile.resolver.policy,IIdentifierParser,0,11,0,0,0,2,0,1,0,1
OSCAL Java Library,gov.nist.secauto.oscal.lib.profile.resolver.policy,AbstractMultiItemTypeReferencePolicy,0,13,0,0,0,4,0,2,0,2
OSCAL Java Library,gov.nist.secauto.oscal.lib.profile.resolver.policy,ICustomReferencePolicyHandler,11,0,0,0,4,0,4,0,4,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.profile.resolver.policy,ReferenceCountingVisitor,253,839,26,53,40,195,47,59,21,42
OSCAL Java Library,gov.nist.secauto.oscal.lib.profile.resolver.policy,PatternIdentifierParser,44,41,2,2,10,13,2,6,1,5
OSCAL Java Library,gov.nist.secauto.oscal.lib.profile.resolver.policy,InsertReferencePolicy,34,33,3,1,9,10,4,5,2,5
OSCAL Java Library,gov.nist.secauto.oscal.lib.profile.resolver.policy,PropertyReferencePolicy,57,29,4,0,18,8,5,6,3,6
OSCAL Java Library,gov.nist.secauto.oscal.lib.profile.resolver.policy,AnchorReferencePolicy,41,54,4,2,13,16,6,6,3,6
OSCAL Java Library,gov.nist.secauto.oscal.lib.profile.resolver.policy,ReferenceCountingVisitor.Context,49,34,4,0,15,10,6,5,4,5
OSCAL Java Library,gov.nist.secauto.oscal.lib.profile.resolver.policy,IReferencePolicy,0,7,0,0,0,2,0,2,0,2
OSCAL Java Library,gov.nist.secauto.oscal.lib.profile.resolver.selection,Import,60,258,11,17,14,74,15,14,5,10
OSCAL Java Library,gov.nist.secauto.oscal.lib.profile.resolver.selection,DefaultResult,34,344,11,11,5,86,12,28,2,27
OSCAL Java Library,gov.nist.secauto.oscal.lib.profile.resolver.selection,ControlSelectionState,20,155,1,17,4,34,1,16,0,8
OSCAL Java Library,gov.nist.secauto.oscal.lib.profile.resolver.selection,DefaultControlSelectionFilter.Selection,4,79,2,4,2,19,2,7,0,6
OSCAL Java Library,gov.nist.secauto.oscal.lib.profile.resolver.selection,ControlSelectionState.SelectionState,0,22,1,3,0,6,1,4,0,3
OSCAL Java Library,gov.nist.secauto.oscal.lib.profile.resolver.selection,IControlSelectionFilter,0,30,0,0,0,5,0,2,0,2
OSCAL Java Library,gov.nist.secauto.oscal.lib.profile.resolver.selection,DefaultControlSelectionFilter,31,127,12,8,5,32,9,13,0,11
OSCAL Java Library,gov.nist.secauto.oscal.lib.profile.resolver.selection,IControlFilter,5,20,0,0,1,4,1,3,1,3
OSCAL Java Library,gov.nist.secauto.oscal.lib.profile.resolver.selection,IControlFilter.new IControlFilter() {...},6,3,0,0,3,1,3,1,3,1
OSCAL Java Library,gov.nist.secauto.oscal.lib.profile.resolver.selection,IControlFilter.new IControlFilter() {...},6,3,0,0,3,1,3,1,3,1
OSCAL Java Library,gov.nist.secauto.oscal.lib.profile.resolver.selection,IControlSelectionFilter.new IControlSelectionFilter() {...},0,26,0,0,0,3,0,2,0,2
OSCAL Java Library,gov.nist.secauto.oscal.lib.profile.resolver.selection,IControlSelectionFilter.new IControlSelectionFilter() {...},2,3,0,0,1,1,1,1,1,1
OSCAL Java Library,gov.nist.secauto.oscal.lib.profile.resolver.selection,IControlSelectionFilter.new IControlSelectionFilter() {...},0,5,0,0,0,2,0,2,0,2
OSCAL Java Library,gov.nist.secauto.oscal.lib.profile.resolver.selection,FilterNonSelectedVisitor,34,453,9,33,6,111,8,29,0,16
OSCAL Java Library,gov.nist.secauto.oscal.lib.profile.resolver.selection,FilterNonSelectedVisitor.Context,0,9,0,0,0,4,0,2,0,2
OSCAL Java Library,gov.nist.secauto.oscal.lib.profile.resolver.selection,ImportCycleException,19,4,0,0,8,2,4,1,4,1
OSCAL Java Library,gov.nist.secauto.oscal.lib.profile.resolver.selection,IControlFilter.Filter,8,86,2,10,2,27,2,9,0,5
OSCAL Java Library,gov.nist.secauto.oscal.lib.profile.resolver.selection,ControlSelectionVisitor,37,150,3,13,9,33,5,17,2,12
